,municipio_id,fecha,daystage,cielo,prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),dirección_viento,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),velocidad_del_viento
173,berrueco-el,2024-08-29,noche,"['Cielo despejado' 'Cubierto con lluvia escasa'
 'Cubierto con tormenta y lluvia escasa' 'Muy nuboso' 'Nubes altas']",Muy alta,Baja,Alta,N,19.2,19.2,18.4,0.2,0.0,71.4,10.0
174,berrueco-el,2024-08-30,madrugada,Nuboso,Baja,Baja,Baja,N,16.17,16.17,27.83,0.0,0.0,93.5,13.67
175,berrueco-el,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,N,17.86,17.86,24.14,0.0,0.0,89.86,11.43
176,berrueco-el,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,['N' 'SE'],26.83,26.83,23.33,0.07,0.0,46.17,11.83
177,berrueco-el,2024-08-30,noche,"['Cielo despejado' 'Intervalos nubosos con lluvia escasa' 'Nubes altas'
 'Nuboso' 'Poco nuboso']",Media,Baja,Media,N,21.8,21.8,10.0,0.02,0.0,75.2,4.0
178,berrueco-el,2024-08-31,madrugada,['Nuboso' 'Poco nuboso'],Baja,Baja,Baja,NE,17.67,17.67,12.33,0.0,0.0,88.83,5.5
179,berrueco-el,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,N,15.5,15.5,25.5,0.0,0.0,92.5,11.5
180,berzosa-del-lozoya,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,S,22.0,22.0,22.0,0.0,0.0,76.0,8.0
181,berzosa-del-lozoya,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Muy alta,S,22.67,22.67,24.0,0.02,0.0,62.33,12.5
182,berzosa-del-lozoya,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,E,18.8,18.8,12.0,0.0,0.0,55.4,6.4
183,berzosa-del-lozoya,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,NE,15.0,15.0,8.83,0.83,0.0,94.0,6.17
184,berzosa-del-lozoya,2024-08-30,mediodia,Cielo despejado,Muy alta,Baja,Media,SE,17.0,17.0,15.29,2.14,0.0,90.57,7.86
185,berzosa-del-lozoya,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,S,26.33,26.33,16.67,0.35,0.0,44.83,8.0
186,berzosa-del-lozoya,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,['E' 'S'],21.4,21.4,7.4,0.0,0.0,68.2,6.0
187,berzosa-del-lozoya,2024-08-31,madrugada,['Cielo despejado' 'Nuboso' 'Poco nuboso'],Baja,Baja,Baja,['E' 'SE'],16.0,16.0,8.5,0.0,0.0,89.0,4.83
188,berzosa-del-lozoya,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,NE,14.5,14.5,10.0,0.0,0.0,90.5,6.0
189,boadilla-del-monte,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,24.0,24.0,21.0,0.1,0.0,59.0,9.0
190,boadilla-del-monte,2024-08-29,tarde,['Cubierto' 'Cubierto con lluvia escasa'],Muy alta,Baja,Alta,SE,26.33,26.33,30.0,0.7,0.0,48.83,15.67
191,boadilla-del-monte,2024-08-29,noche,Nuboso,Muy alta,Baja,Alta,NE,20.2,20.2,24.6,0.02,0.0,80.4,14.2
192,boadilla-del-monte,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,NE,18.0,18.0,31.83,0.0,0.0,89.83,20.0
193,boadilla-del-monte,2024-08-30,mediodia,['Cubierto' 'Nuboso'],Muy alta,Baja,Baja,NE,20.29,20.29,33.43,0.0,0.0,86.29,19.86
194,boadilla-del-monte,2024-08-30,tarde,['Muy nuboso' 'Nubes altas'],Muy alta,Baja,Alta,NE,27.83,28.0,28.5,0.0,0.0,50.0,19.0
195,boadilla-del-monte,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,22.4,22.4,21.4,0.02,0.0,77.4,13.4
196,boadilla-del-monte,2024-08-31,madrugada,Muy nuboso,Baja,Baja,Baja,NE,19.0,19.0,17.83,0.0,0.0,88.17,12.33
197,boadilla-del-monte,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,18.0,18.0,13.5,0.0,0.0,86.5,8.5
198,boalo-el,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,E,23.0,23.0,27.0,0.0,0.0,67.0,13.0
199,boalo-el,2024-08-29,tarde,['Cubierto' 'Muy nuboso' 'Nuboso'],Muy alta,Baja,Alta,SE,25.0,25.0,29.17,0.0,0.0,53.83,14.33
200,boalo-el,2024-08-29,noche,"['Cubierto' 'Intervalos nubosos con lluvia escasa' 'Nubes altas' 'Nuboso'
 'Nuboso con tormenta y lluvia escasa']",Muy alta,Baja,Alta,['E' 'N' 'NO' 'S' 'SE'],19.2,19.2,9.6,0.04,0.0,60.8,5.2
201,boalo-el,2024-08-30,madrugada,Nuboso,Baja,Baja,Baja,E,16.67,16.67,16.67,0.0,0.0,81.33,9.67
202,boalo-el,2024-08-30,mediodia,Cielo despejado,Muy alta,Baja,Alta,E,19.43,19.43,26.14,4.29,0.0,86.29,14.71
203,boalo-el,2024-08-30,tarde,['Intervalos nubosos con lluvia escasa' 'Nubes altas'],Muy alta,Baja,Alta,E,26.83,26.83,14.83,0.7,0.0,48.0,7.67
204,boalo-el,2024-08-30,noche,Poco nuboso,Media,Baja,Media,E,22.0,22.0,7.0,0.0,0.0,70.4,4.8
205,boalo-el,2024-08-31,madrugada,['Muy nuboso' 'Nuboso'],Baja,Baja,Baja,E,17.5,17.5,10.33,0.0,0.0,91.0,7.17
206,boalo-el,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['O' 'S'],17.0,17.0,9.0,0.0,0.0,88.5,5.0
207,braojos,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,S,22.0,22.0,25.0,0.0,0.0,69.0,7.0
208,braojos,2024-08-29,tarde,['Nubes altas' 'Nuboso'],Muy alta,Baja,Muy alta,S,22.67,22.67,30.83,0.02,0.0,60.0,16.67
209,braojos,2024-08-29,noche,Nubes altas,Muy alta,Baja,Media,['NO' 'S'],17.8,17.8,12.4,0.0,0.0,56.2,7.2
210,braojos,2024-08-30,madrugada,"['Cielo despejado' 'Cubierto' 'Intervalos nubosos con lluvia escasa'
 'Nubes altas' 'Nuboso' 'Poco nuboso']",Baja,Baja,Baja,N,14.33,14.33,10.0,0.02,0.0,89.17,5.83
211,braojos,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Alta,['N' 'SE'],16.0,16.0,17.71,3.0,0.0,91.57,7.0
212,braojos,2024-08-30,tarde,['Nubes altas' 'Poco nuboso'],Muy alta,Baja,Alta,SE,25.5,25.5,14.5,0.52,0.0,49.33,7.5
213,braojos,2024-08-30,noche,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['NO' 'S'],21.4,21.4,6.8,0.0,0.0,68.0,5.2
214,braojos,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,O,15.0,15.0,5.33,0.0,0.0,94.5,2.0
215,braojos,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NO,13.5,13.5,11.5,0.0,0.0,95.0,6.5
216,brea-de-tajo,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,SE,23.0,23.0,21.0,0.1,0.0,66.0,11.0
217,brea-de-tajo,2024-08-29,tarde,Cubierto,Muy alta,Baja,Muy alta,['S' 'SE'],25.17,25.17,29.5,0.03,0.0,51.17,15.0
218,brea-de-tajo,2024-08-29,noche,Nuboso,Muy alta,Baja,Alta,N,20.8,20.8,28.0,0.02,0.0,66.8,19.0
219,brea-de-tajo,2024-08-30,madrugada,['Cielo despejado' 'Nuboso'],Baja,Baja,Baja,SE,17.5,17.5,17.67,0.0,0.0,91.0,12.5
220,brea-de-tajo,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Baja,SE,19.86,19.86,26.57,0.0,0.0,87.57,15.71
221,brea-de-tajo,2024-08-30,tarde,Poco nuboso,Muy alta,Baja,Alta,['NE' 'SE'],27.67,27.83,24.83,0.02,0.0,48.5,12.17
222,brea-de-tajo,2024-08-30,noche,Cielo despejado,Baja,Baja,Baja,E,21.2,21.2,20.2,0.0,0.0,70.6,14.0
223,brea-de-tajo,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,SE,18.17,18.17,20.83,0.0,0.0,74.5,12.83
224,brea-de-tajo,2024-08-31,mediodia,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,NE,16.5,16.5,17.5,0.0,0.0,80.5,14.0
225,brunete,2024-08-29,mediodia,Muy nuboso con lluvia escasa,Muy alta,Baja,Alta,E,25.0,25.0,20.0,0.1,0.0,60.0,10.0
226,brunete,2024-08-29,tarde,['Cubierto' 'Cubierto con lluvia'],Muy alta,Baja,Alta,SE,27.17,27.17,28.17,0.68,0.0,47.67,10.83
227,brunete,2024-08-29,noche,['Cubierto con lluvia escasa' 'Muy nuboso'],Muy alta,Baja,Alta,['N' 'NE'],20.2,20.2,18.6,0.1,0.0,81.0,11.2
228,brunete,2024-08-30,madrugada,['Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,NE,18.33,18.33,19.33,0.0,0.0,89.17,12.0
229,brunete,2024-08-30,mediodia,['Cubierto' 'Poco nuboso'],Muy alta,Baja,Baja,NE,20.71,20.71,29.14,0.0,0.0,86.71,15.57
230,brunete,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Media,NE,28.5,28.83,24.67,0.0,0.0,49.0,17.5
231,brunete,2024-08-30,noche,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,22.6,22.6,14.4,0.0,0.0,75.8,9.8
232,brunete,2024-08-31,madrugada,['Cielo despejado' 'Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,NE,19.5,19.5,15.67,0.0,0.0,88.0,10.33
233,brunete,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,18.0,18.0,8.5,0.0,0.0,87.0,6.0
234,buitrago-del-lozoya,2024-08-29,mediodia,Nuboso,Muy alta,Baja,Alta,SE,23.0,23.0,23.0,0.0,0.0,68.0,7.0
235,buitrago-del-lozoya,2024-08-29,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Muy alta,SE,24.0,24.0,26.83,0.08,0.0,58.67,13.17
236,buitrago-del-lozoya,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,['E' 'NE' 'NO' 'S' 'SE'],19.6,19.6,10.4,0.02,0.0,57.4,5.4
237,buitrago-del-lozoya,2024-08-30,madrugada,['Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,['NO' 'O'],15.0,15.0,8.17,0.33,0.0,94.17,4.5
238,buitrago-del-lozoya,2024-08-30,mediodia,['Cielo despejado' 'Cubierto' 'Cubierto con lluvia'],Muy alta,Baja,Alta,['NO' 'O'],16.57,16.57,14.43,2.71,0.0,89.86,6.29
239,buitrago-del-lozoya,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,['N' 'S'],26.83,26.83,14.67,0.18,0.0,45.67,7.17
240,buitrago-del-lozoya,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,['N' 'S'],22.2,22.2,7.0,0.0,0.0,70.2,4.8
241,buitrago-del-lozoya,2024-08-31,madrugada,Poco nuboso,Baja,Baja,Baja,['N' 'NO'],15.17,15.17,6.17,0.0,0.0,97.83,2.5
242,buitrago-del-lozoya,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['N' 'NO'],13.5,13.5,5.5,0.0,0.0,98.5,4.0
243,bustarviejo,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,SE,21.0,21.0,27.0,0.0,0.0,66.0,5.0
244,bustarviejo,2024-08-29,tarde,"['Cubierto con tormenta y lluvia escasa'
 'Intervalos nubosos con lluvia escasa']",Muy alta,Baja,Alta,S,21.83,21.83,37.83,0.08,0.0,57.67,11.33
245,bustarviejo,2024-08-29,noche,"['Cubierto' 'Intervalos nubosos con lluvia escasa' 'Nubes altas' 'Nuboso'
 'Poco nuboso']",Muy alta,Baja,Alta,['S' 'SO'],17.0,17.0,13.0,0.02,0.0,64.4,8.8
246,bustarviejo,2024-08-30,madrugada,Cubierto,Baja,Baja,Baja,SO,14.33,14.33,7.5,0.13,0.0,96.67,3.5
247,bustarviejo,2024-08-30,mediodia,['Cielo despejado' 'Cubierto'],Muy alta,Baja,Alta,['SE' 'SO'],16.29,16.29,21.43,0.76,0.0,89.86,5.43
248,bustarviejo,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,S,24.5,24.5,19.5,0.52,0.0,45.0,9.33
249,bustarviejo,2024-08-30,noche,Poco nuboso,Media,Baja,Media,S,20.2,20.2,7.8,0.0,0.0,64.6,3.6
250,bustarviejo,2024-08-31,madrugada,['Cielo despejado' 'Poco nuboso'],Baja,Baja,Baja,SE,15.5,15.5,9.83,0.0,0.0,90.67,3.67
251,bustarviejo,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,SO,14.5,14.5,10.5,0.0,0.0,90.5,4.5
252,cabanillas-de-la-sierra,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,E,22.0,22.0,14.0,0.0,0.0,77.0,5.0
253,cabanillas-de-la-sierra,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Alta,['E' 'SO'],23.83,23.83,32.0,0.03,0.0,61.17,8.0
254,cabanillas-de-la-sierra,2024-08-29,noche,Poco nuboso,Muy alta,Baja,Alta,N,19.0,19.0,14.8,0.08,0.0,71.2,11.0
255,cabanillas-de-la-sierra,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,N,16.33,16.33,18.0,0.08,0.0,92.5,10.67
256,cabanillas-de-la-sierra,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,NE,18.29,18.29,22.86,0.0,0.0,90.57,10.71
257,cabanillas-de-la-sierra,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,N,27.0,27.0,18.5,0.02,0.0,45.33,10.0
258,cabanillas-de-la-sierra,2024-08-30,noche,Poco nuboso,Media,Baja,Media,N,22.0,22.0,6.4,0.0,0.0,73.2,3.6
259,cabanillas-de-la-sierra,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,['N' 'NE'],17.67,17.67,7.33,0.0,0.0,90.33,3.83
260,cabanillas-de-la-sierra,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,['N' 'SO'],16.5,16.5,4.0,0.0,0.0,89.0,3.5
261,cabrera-la,2024-08-29,mediodia,Muy nuboso,Muy alta,Baja,Alta,SE,22.0,22.0,20.0,0.0,0.0,74.0,6.0
262,cabrera-la,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Alta,S,23.0,23.0,35.5,0.02,0.0,61.5,12.0
263,cabrera-la,2024-08-29,noche,"['Intervalos nubosos con lluvia escasa' 'Muy nuboso'
 'Muy nuboso con tormenta y lluvia escasa' 'Nubes altas' 'Poco nuboso']",Muy alta,Baja,Alta,['N' 'NE' 'NO' 'O' 'SO'],18.2,18.2,11.0,0.16,0.0,65.6,9.0
264,cabrera-la,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,NO,15.67,15.67,16.67,1.03,0.0,95.17,8.5
265,cabrera-la,2024-08-30,mediodia,['Cielo despejado' 'Cubierto' 'Cubierto con lluvia'],Muy alta,Baja,Media,NO,17.29,17.29,17.86,1.43,0.0,89.14,8.0
266,cabrera-la,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,S,26.0,26.0,22.83,0.22,0.0,43.67,9.0
267,cabrera-la,2024-08-30,noche,"['Cielo despejado' 'Intervalos nubosos con lluvia escasa' 'Muy nuboso'
 'Nubes altas' 'Poco nuboso']",Media,Baja,Media,O,21.2,21.2,5.6,0.02,0.0,70.0,3.8
268,cabrera-la,2024-08-31,madrugada,['Cielo despejado' 'Muy nuboso'],Baja,Baja,Baja,SE,17.17,17.17,9.17,0.0,0.0,87.5,3.33
269,cabrera-la,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,NO,15.5,15.5,8.5,0.0,0.0,90.0,6.5
270,cadalso-de-los-vidrios,2024-08-29,mediodia,Cubierto con lluvia escasa,Media,Baja,Media,E,24.0,24.0,23.0,0.1,0.0,55.0,9.0
271,cadalso-de-los-vidrios,2024-08-29,tarde,Poco nuboso,Muy alta,Baja,Alta,['S' 'SE'],26.33,26.33,29.33,0.02,0.0,42.67,13.0
272,cadalso-de-los-vidrios,2024-08-29,noche,Cielo despejado,Muy alta,Baja,Media,N,20.6,20.6,14.6,0.08,0.0,75.6,8.2
273,cadalso-de-los-vidrios,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,['N' 'NO'],17.0,17.0,13.17,0.0,0.0,81.83,7.5
274,cadalso-de-los-vidrios,2024-08-30,mediodia,Poco nuboso,Muy alta,Baja,Baja,N,19.71,19.71,19.0,0.0,0.0,82.71,9.43
275,cadalso-de-los-vidrios,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Media,NE,27.83,28.0,22.33,0.08,0.0,50.17,10.17
276,cadalso-de-los-vidrios,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,23.4,23.4,15.4,0.02,0.0,64.0,9.0
277,cadalso-de-los-vidrios,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,NE,18.67,18.67,15.83,0.0,0.0,86.17,8.67
278,cadalso-de-los-vidrios,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NO,17.5,17.5,10.5,0.0,0.0,87.5,7.5
279,camarma-de-esteruelas,2024-08-29,mediodia,Cubierto con tormenta y lluvia escasa,Muy alta,Baja,Alta,SE,25.0,25.0,17.0,0.1,0.0,64.0,8.0
280,camarma-de-esteruelas,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,S,26.5,26.5,28.0,0.02,0.0,50.83,13.83
281,camarma-de-esteruelas,2024-08-29,noche,"['Cubierto' 'Cubierto con lluvia' 'Cubierto con lluvia escasa'
 'Intervalos nubosos con lluvia' 'Nubes altas']",Muy alta,Baja,Alta,N,21.6,21.6,27.4,0.88,0.0,79.4,15.2
282,camarma-de-esteruelas,2024-08-30,madrugada,['Cielo despejado' 'Poco nuboso'],Baja,Baja,Baja,NE,18.33,18.33,27.33,0.05,0.0,98.17,18.0
283,camarma-de-esteruelas,2024-08-30,mediodia,['Cubierto' 'Muy nuboso' 'Poco nuboso'],Muy alta,Baja,Media,NE,20.14,20.14,27.29,0.0,0.0,89.57,15.57
284,camarma-de-esteruelas,2024-08-30,tarde,Muy nuboso,Muy alta,Baja,Alta,['E' 'N'],28.5,29.67,18.17,0.02,0.0,54.67,12.83
285,camarma-de-esteruelas,2024-08-30,noche,Poco nuboso,Media,Baja,Media,NE,22.8,22.8,16.0,0.0,0.0,81.8,10.0
286,camarma-de-esteruelas,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,E,18.5,18.5,13.17,0.0,0.0,90.83,8.5
287,camarma-de-esteruelas,2024-08-31,mediodia,['Cielo despejado' 'Poco nuboso'],Baja,Baja,Baja,['E' 'N'],17.0,17.0,14.0,0.0,0.0,93.0,9.0
288,campo-real,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,SE,24.0,24.0,20.0,0.1,0.0,62.0,12.0
289,campo-real,2024-08-29,tarde,"['Cubierto con tormenta y lluvia escasa'
 'Intervalos nubosos con lluvia escasa'
 'Muy nuboso con tormenta y lluvia escasa']",Muy alta,Baja,Muy alta,S,26.0,26.0,31.33,0.1,0.0,48.83,16.83
290,campo-real,2024-08-29,noche,"['Intervalos nubosos con lluvia escasa' 'Muy nuboso' 'Nuboso'
 'Nuboso con tormenta y lluvia escasa' 'Poco nuboso']",Muy alta,Baja,Alta,NO,20.2,20.2,31.0,0.04,0.0,76.8,17.2
291,campo-real,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,['E' 'NE' 'SE'],17.33,17.33,28.83,0.0,0.0,92.17,19.67
292,campo-real,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Baja,E,19.86,19.86,27.29,0.0,0.0,90.0,17.71
293,campo-real,2024-08-30,tarde,Poco nuboso,Muy alta,Baja,Alta,N,27.67,29.0,25.33,0.02,0.0,62.17,16.33
294,campo-real,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,E,22.2,22.2,17.0,0.0,0.0,80.0,12.4
295,campo-real,2024-08-31,madrugada,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,['E' 'SE'],18.67,18.67,25.33,0.0,0.0,83.33,17.0
296,campo-real,2024-08-31,mediodia,['Cielo despejado' 'Nuboso'],Baja,Baja,Baja,['N' 'NE'],16.5,16.5,14.5,0.0,0.0,95.0,8.0
297,canencia,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,E,22.0,22.0,24.0,0.0,0.0,66.0,7.0
298,canencia,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Alta,S,23.0,23.0,32.5,0.02,0.0,52.0,14.5
299,canencia,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,NO,18.0,18.0,11.6,0.0,0.0,59.2,8.6
300,canencia,2024-08-30,madrugada,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,NO,14.0,14.0,7.83,0.02,0.0,86.67,3.83
301,canencia,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Alta,NO,16.43,16.43,19.14,0.43,0.0,89.0,7.43
302,canencia,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,['N' 'SE'],25.17,25.17,17.0,0.18,0.0,45.0,6.0
303,canencia,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,['E' 'NO'],20.8,20.8,10.4,0.0,0.0,60.4,6.4
304,canencia,2024-08-31,madrugada,Poco nuboso,Baja,Baja,Baja,['N' 'NE' 'NO'],15.33,15.33,9.33,0.0,0.0,89.83,4.83
305,canencia,2024-08-31,mediodia,['Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,['NO' 'O'],14.5,14.5,13.0,0.0,0.0,88.0,8.0
306,carabana,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,24.0,24.0,22.0,0.1,0.0,62.0,10.0
307,carabana,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,S,25.5,25.5,28.83,0.03,0.0,47.67,13.83
308,carabana,2024-08-29,noche,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,NE,20.6,20.6,31.4,0.08,0.0,66.6,15.8
309,carabana,2024-08-30,madrugada,['Cubierto' 'Muy nuboso con lluvia escasa' 'Poco nuboso'],Baja,Baja,Baja,E,17.67,17.67,22.67,0.03,0.0,90.83,13.83
310,carabana,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Baja,E,20.0,20.0,31.29,0.0,0.0,85.29,14.86
311,carabana,2024-08-30,tarde,['Cubierto con lluvia escasa' 'Intervalos nubosos con lluvia escasa'],Muy alta,Baja,Alta,E,28.17,28.33,27.67,0.08,0.0,46.83,12.0
312,carabana,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,E,21.8,21.8,21.8,0.02,0.0,67.2,14.0
313,carabana,2024-08-31,madrugada,['Cubierto' 'Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,SE,18.5,18.5,24.33,0.0,0.0,73.17,14.33
314,carabana,2024-08-31,mediodia,['Intervalos nubosos' 'Muy nuboso'],Baja,Baja,Baja,NE,17.0,17.0,14.0,0.0,0.0,76.0,8.0
315,casarrubuelos,2024-08-29,mediodia,Cubierto con lluvia escasa,Alta,Baja,Alta,E,26.0,26.0,16.0,0.1,0.0,52.0,7.0
316,casarrubuelos,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,SE,27.17,27.33,17.17,0.85,0.0,49.83,8.33
317,casarrubuelos,2024-08-29,noche,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,['N' 'NE'],21.2,21.2,22.8,0.08,0.0,84.8,15.0
318,casarrubuelos,2024-08-30,madrugada,"['Cielo despejado' 'Cubierto' 'Muy nuboso' 'Muy nuboso con lluvia escasa'
 'Nuboso' 'Nuboso con lluvia escasa']",Baja,Baja,Baja,NE,18.0,18.0,22.17,0.03,0.0,99.17,14.5
319,casarrubuelos,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Baja,NE,20.57,20.57,26.57,0.0,0.0,89.86,17.43
320,casarrubuelos,2024-08-30,tarde,"['Cielo despejado' 'Cubierto' 'Muy nuboso' 'Nubes altas' 'Nuboso'
 'Poco nuboso']",Muy alta,Baja,Media,NE,28.83,29.33,31.33,0.0,0.0,50.17,19.17
321,casarrubuelos,2024-08-30,noche,['Nubes altas' 'Nuboso'],Baja,Baja,Baja,E,24.8,25.2,22.0,0.0,0.0,63.0,14.0
322,casarrubuelos,2024-08-31,madrugada,['Cubierto' 'Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,E,20.0,20.0,25.17,0.0,0.0,76.5,16.17
323,casarrubuelos,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,['E' 'NE'],18.0,18.0,14.5,0.0,0.0,79.5,11.5
324,cenicientos,2024-08-29,mediodia,Cubierto con lluvia escasa,Media,Baja,Media,E,25.0,25.0,23.0,0.1,0.0,55.0,9.0
325,cenicientos,2024-08-29,tarde,"['Cielo despejado' 'Cubierto' 'Cubierto con lluvia escasa' 'Muy nuboso'
 'Nuboso' 'Poco nuboso']",Muy alta,Baja,Alta,['S' 'SE'],26.83,26.83,29.33,0.02,0.0,42.67,13.0
326,cenicientos,2024-08-29,noche,Cielo despejado,Muy alta,Baja,Media,N,20.8,20.8,14.6,0.08,0.0,75.6,8.2
327,cenicientos,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,['N' 'NO'],17.67,17.67,13.17,0.0,0.0,81.83,7.5
328,cenicientos,2024-08-30,mediodia,['Cubierto' 'Poco nuboso'],Muy alta,Baja,Baja,N,19.86,19.86,19.0,0.0,0.0,82.71,9.43
329,cenicientos,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Media,NE,28.17,28.33,22.33,0.08,0.0,50.17,10.17
330,cenicientos,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,24.2,24.4,15.4,0.02,0.0,64.0,9.0
331,cenicientos,2024-08-31,madrugada,Cielo despejado,Baja,Baja,Baja,NE,19.33,19.33,15.83,0.0,0.0,86.17,8.67
332,cenicientos,2024-08-31,mediodia,['Nubes altas' 'Nuboso'],Baja,Baja,Baja,NO,18.0,18.0,10.5,0.0,0.0,87.5,7.5
333,cercedilla,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,SE,22.0,22.0,34.0,0.0,0.0,62.0,10.0
334,cercedilla,2024-08-29,tarde,['Cubierto' 'Nubes altas'],Muy alta,Baja,Alta,S,23.33,23.33,35.5,0.02,0.0,53.67,14.5
335,cercedilla,2024-08-29,noche,Nubes altas,Muy alta,Baja,Alta,NE,18.2,18.2,12.2,0.02,0.0,60.0,5.4
336,cercedilla,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,E,15.67,15.67,12.0,0.0,0.0,79.33,5.83
